ID lección,Bloque,#,Tipo / Punti,Texto ES,Texto EN,Texto 2 ES,Texto 2 EN,Opción 1 ES,Opción 1 EN,Opción 2 ES,Opción 2 EN,Opción 3 ES,Opción 3 EN,Opción 4 ES,Opción 4 EN,Opción 5 ES,Opción 5 EN,Opción 6 ES,Opción 6 EN,Correcta,Pista ES,Pista EN,Tiempo (s),Estado,Notas
apis-y-costos,GRAFICO_TABLA,3,,,,,,Tipo de token,Token type,Qué es,What it is,,,,,,,,,,,,,Borrador,
apis-y-costos,FILA,3,,,,,,Entrada,Input,"Todo lo que envías: instrucciones, preguntas, documentos","Everything you send: instructions, questions, documents",,,,,,,,,,,,,Borrador,
apis-y-costos,FILA,3,,,,,,Salida,Output,Todo lo que el modelo escribe de vuelta,Everything the model writes back,,,,,,,,,,,,,Borrador,
apis-y-costos,PANTALLA,4,online,"En las tarifas oficiales de Anthropic y Google que revisamos en septiembre de 2026, los tokens de salida cuestan varias veces más que los de entrada. Los precios se publican por millón de tokens y cambian seguido, así que consulta siempre la página oficial.","In the official Anthropic and Google rates we checked in September 2026, output tokens cost several times more than input tokens. Prices are listed per million tokens and change often, so always check the official page.",,,,,,,,,,,,,,,,,,,Borrador,Pantalla viva: revisar cada semana con el Radar IA.
apis-y-costos,PANTALLA,5,error,"Ojo con esto: en muchas APIs se cobra todo lo que viaja en cada pedido, no solo tu última pregunta. Si una app pega un documento de 50 páginas en cada consulta, paga esas 50 páginas cada vez. Por eso un prompt largo cuesta más.","Watch out: many APIs charge for everything that travels in each request, not just your latest question. If an app pastes a 50-page document into every query, it pays for those 50 pages every time. That's why a long prompt costs more.",,,,,,,,,,,,,,,,,,,Borrador,
apis-y-costos,PANTALLA,6,hype,"Resumen de piloto: la API es el mesero, el token es la moneda y lo que el modelo escribe suele salir más caro que lo que lee. Con eso ya entiendes la factura de cualquier app con IA. ¡A practicar!","Pilot summary: the API is the waiter, the token is the currency, and what the model writes usually costs more than what it reads. Now you can read the bill of any AI app. Let's practice!",,,,,,,,,,,,,,,,,,,Borrador,
apis-y-costos,EJERCICIO,1,opcion-multiple,¿Qué papel cumple una API entre tu app y un modelo de IA?,What role does an API play between your app and an AI model?,,,Guarda para siempre todas tus conversaciones,Stores all your conversations forever,Entrena el modelo con tus mensajes,Trains the model with your messages,Lleva los pedidos al modelo y trae las respuestas,Carries requests to the model and brings back answers,Traduce el prompt a otro idioma,Translates the prompt into another language,,,,,3,Recuerda al mesero del restaurante.,Remember the restaurant waiter.,,Borrador,
apis-y-costos,EJERCICIO,2,verdadero-falso,"Por API, un prompt largo cuesta lo mismo que uno corto, porque se cobra por mensaje.","Through an API, a long prompt costs the same as a short one, because you pay per message.",,,,,,,,,,,,,,,falso,Piensa en el documento de 50 páginas.,Think about the 50-page document.,,Borrador,
apis-y-costos,EJERCICIO,3,completar-frase,Los tokens que el modelo escribe en su respuesta son los tokens de,The tokens the model writes in its answer are the,.,tokens.,entrada,input,salida,output,reserva,backup,,,,,,,2,Son los que suelen costar más.,They're the ones that usually cost more.,,Borrador,
apis-y-costos,EJERCICIO,4,ordenar-pasos,Ordena el viaje de un pedido por API:,Put an API request's trip in order:,,,Tu app arma el pedido,Your app writes the order,La API lo lleva al modelo,The API takes it to the model,El modelo escribe la respuesta,The model writes the answer,La API la devuelve a tu app,The API brings it back to your app,,,,,,El mesero va a la cocina y regresa.,The waiter goes to the kitchen and comes back.,,Borrador,
apis-y-costos,EJERCICIO,5,escribir-prompt,"Escribe un prompt que pida resumir un texto largo en máximo 5 viñetas, para gastar menos tokens de salida.","Write a prompt asking for a long text to be summarized in 5 bullet points max, to spend fewer output tokens.",,,,,,,,,,,,,,,,Di el límite de largo de forma concreta.,State the length limit in concrete terms.,,Borrador,
apis-y-costos,TAREA,,,"Pídele a una IA gratuita la misma receta dos veces: una sin límites y otra en máximo 5 líneas. Cuenta las palabras de cada respuesta: por API, la corta gastaría menos tokens de salida.","Ask a free AI for the same recipe twice: once with no limits and once in 5 lines max. Count the words in each answer: through an API, the short one would use fewer output tokens.",,,,,,,,,,,,,,,,,,,Borrador,
rag,LECCION,,como-se-construye,RAG: la IA que consulta antes de hablar,RAG: AI that looks things up first,"Cómo una IA busca en tus documentos antes de responder, y sus límites.","How an AI searches your documents before answering, and its limits.",,,,,,,,,,,,,,,,210,Borrador,Escrita por Claude con datos a septiembre de 2026. Revisada por un revisor independiente.
rag,PANTALLA,1,boot,Le preguntas a una IA por el reglamento de tu universidad y te responde muy segura... con un reglamento inventado. Hay una técnica para que primero busque en los documentos reales y después hable. Se llama RAG.,You ask an AI about your school's rules and it answers with total confidence... using rules it made up. There's a technique that makes it search the real documents first and talk second. It's called RAG.,,,,,,,,,,,,,,,,,,,Borrador,
rag,PANTALLA,2,leyendo,"RAG viene del inglés retrieval augmented generation: generación aumentada con búsqueda. Antes de responder, el sistema va a la bodega, saca los papeles que sirven y contesta con eso en la mano. El nombre viene de un artículo de investigación publicado en 2020.","RAG stands for retrieval augmented generation. Before answering, the system goes to the storeroom, pulls out the papers that matter and answers with them in hand. The name comes from a research paper published in 2020.",,,,,,,,,,,,,,,,,,,Borrador,
rag,PANTALLA,3,loading,"Así funciona, paso a paso:","Here's how it works, step by step:",,,,,,,,,,,,,,,,,,,Borrador,
rag,GRAFICO_FLUJO,3,,,,,,Llega tu pregunta,Your question arrives,Busca en los documentos,It searches the documents,Escoge los pedazos que sirven,It picks the useful pieces,Responde y cita de dónde lo sacó,It answers and cites where it came from,,,,,,,,,Borrador,
rag,PANTALLA,4,info,"Ejemplo: una empresa de buses conecta su IA a sus horarios. Preguntas a qué hora sale el último bus y la IA busca en esos archivos, encuentra la tabla correcta y te dice la hora con el documento de origen.","Example: a bus company connects its AI to its schedules. You ask when the last bus leaves, and the AI searches those files, finds the right table and gives you the time along with the source document.",,,,,,,,,,,,,,,,,,,Borrador,
rag,GRAFICO_TABLA,4,,,,,,Sin RAG,Without RAG,Con RAG,With RAG,,,,,,,,,,,,,Borrador,
rag,FILA,4,,,,,,Responde con lo que recuerda,Answers from memory,Responde con documentos buscados al momento,Answers from documents searched on the spot,,,,,,,,,,,,,Borrador,
rag,FILA,4,,,,,,No conoce tus datos nuevos,Doesn't know your new data,Los encuentra si están en los documentos,Finds them if they're in the documents,,,,,,,,,,,,,Borrador,
rag,FILA,4,,,,,,Pocas veces puede citar,Can rarely cite,Te muestra de dónde salió,Shows you where it came from,,,,,,,,,,,,,Borrador,
rag,PANTALLA,5,error,"RAG reduce las alucinaciones, pero no las elimina. Puede traer el documento equivocado, leer mal una tabla o mezclar datos. En 2024, un estudio de Stanford encontró que herramientas legales con RAG se equivocaban o inventaban entre el 17 % y el 33 % de las veces.","RAG reduces hallucinations, but it doesn't eliminate them. It can fetch the wrong document, misread a table or mix up facts. In 2024, a Stanford study found that legal research tools using RAG got things wrong or made them up 17% to 33% of the time.",,,,,,,,,,,,,,,,,,,Borrador,
rag,PANTALLA,6,hype,"Por eso las citas valen oro: te dejan comprobar. Cuando una IA te muestre fuentes debajo de la respuesta, ábrelas. ¡A practicar!","That's why citations are gold: they let you check. When an AI shows sources under its answer, open them. Let's practice!",,,,,,,,,,,,,,,,,,,Borrador,
rag,EJERCICIO,1,opcion-multiple,¿Qué hace un sistema RAG antes de responder?,What does a RAG system do before answering?,,,Se reentrena con tu pregunta,Retrains itself on your question,Le pregunta a otra IA,Asks another AI,Responde solo con lo que recuerda,Answers only from memory,Busca en documentos los pedazos que sirven,Searches documents for the useful pieces,,,,,4,Piensa en la bodega y los papeles.,Think about the storeroom and the papers.,,Borrador,
rag,EJERCICIO,2,verdadero-falso,"Con RAG, una IA ya no puede inventar información.","With RAG, an AI can no longer make things up.",,,,,,,,,,,,,,,falso,Recuerda el estudio de Stanford.,Remember the Stanford study.,,Borrador,
rag,EJERCICIO,3,completar-frase,"Para que puedas comprobar la respuesta, un buen sistema RAG te muestra","So you can check the answer, a good RAG system shows you",.,.,de qué documento salió,which document it came from,su fecha de corte,its cutoff date,una respuesta más larga,a longer answer,,,,,,,1,Es lo último que hace en el paso a paso.,It's the last thing it does in the step by step.,,Borrador,
rag,EJERCICIO,4,ordenar-pasos,Ordena cómo responde un sistema RAG:,Put in order how a RAG system answers:,,,Llega tu pregunta,Your question arrives,Busca en los documentos,It searches the documents,Escoge los pedazos que sirven,It picks the useful pieces,Responde y cita de dónde lo sacó,It answers and cites where it came from,,,,,,No puede escoger pedazos antes de buscar.,It can't pick pieces before it searches.,,Borrador,
rag,EJERCICIO,5,escribir-prompt,"Escribe un prompt para usar con un documento público que subas: que responda solo con ese documento, cite la parte usada y diga 'no aparece' si no está.","Write a prompt to use with a public document you upload: answer only from that document, cite the part used and say 'not in the document' if it isn't there.",,,,,,,,,,,,,,,,"Pon las tres reglas por separado, una por línea.","List the three rules separately, one per line.",,Borrador,
rag,TAREA,,,"Sube a una IA gratuita un PDF público, como el reglamento estudiantil de una universidad o el manual de un electrodoméstico. Hazle tres preguntas, pide que cite la página y revisa si las citas son reales.","Upload a public PDF to a free AI, like a university's student handbook or an appliance manual. Ask three questions, request the page number and check whether the citations are real.",,,,,,,,,,,,,,,,,,,Borrador,
ajuste-fino,LECCION,,como-se-construye,"Prompt, RAG o ajuste fino","Prompting, RAG or fine-tuning",Tres formas de adaptar una IA y cuándo conviene cada una.,Three ways to adapt an AI and when each one makes sense.,,,,,,,,,,,,,,,,210,Borrador,Escrita por Claude con datos a septiembre de 2026. Revisada por un revisor independiente.
ajuste-fino,PANTALLA,1,boot,"Tienes tres herramientas para que una IA haga lo que necesitas: escribir mejor el prompt, darle documentos o seguir entrenándola. Escoger mal sale caro. Hoy aprendes cuándo usar cada una, astronauta.","You have three tools to get an AI doing what you need: write a better prompt, give it documents, or keep training it. Picking wrong gets expensive. Today you learn when to use each one, astronaut.",,,,,,,,,,,,,,,,,,,Borrador,
ajuste-fino,PANTALLA,2,leyendo,"Ajuste fino, o fine-tuning, es seguir entrenando un modelo ya hecho con muchos ejemplos tuyos. Es como un chef experto que pasa un mes en tu restaurante aprendiendo tu sazón: no aprende a cocinar desde cero, aprende tu estilo.","Fine-tuning means continuing to train an existing model on lots of your own examples. It's like an expert chef spending a month in your restaurant learning your house style: they don't learn to cook from scratch, they learn your way.",,,,,,,,,,,,,,,,,,,Borrador,
ajuste-fino,PANTALLA,3,info,Cada herramienta tiene su momento:,Each tool has its moment:,,,,,,,,,,,,,,,,,,,Borrador,
ajuste-fino,GRAFICO_TABLA,3,,,,,,Herramienta,Tool,Cuándo tiene sentido,When it makes sense,,,,,,,,,,,,,Borrador,
ajuste-fino,FILA,3,,,,,,Prompt,Prompting,Casi siempre: instrucciones y ejemplos dentro del mensaje,Almost always: instructions and examples inside the message,,,,,,,,,,,,,Borrador,
ajuste-fino,FILA,3,,,,,,RAG,RAG,Cuando necesita tus datos o datos que cambian,When it needs your data or data that changes,,,,,,,,,,,,,Borrador,
ajuste-fino,FILA,3,,,,,,Ajuste fino,Fine-tuning,Cuando necesitas un estilo o formato fijo en miles de respuestas,When you need a fixed style or format across thousands of answers,,,,,,,,,,,,,Borrador,
ajuste-fino,PANTALLA,4,online,"Una tienda quiere que su IA responda en tono amable: basta el prompt. Quiere que responda con el inventario de hoy: RAG, porque el inventario cambia. Quiere que miles de mensajes salgan con el mismo formato exacto: ahí el ajuste fino empieza a tener sentido.","A store wants its AI to answer in a friendly tone: a prompt is enough. It wants answers based on today's inventory: RAG, because inventory changes. It wants thousands of messages in the exact same format: that's where fine-tuning starts to make sense.",,,,,,,,,,,,,,,,,,,Borrador,
ajuste-fino,PANTALLA,5,error,"El orden sensato es una escalera, de lo barato a lo caro. La guía oficial de OpenAI dice que muchas veces el prompt basta. Y el ajuste fino no sirve para datos que cambian seguido: cada cambio pediría entrenar otra vez.","The sensible order is a ladder, from cheap to expensive. OpenAI's official guide says a good prompt is often all you need. And fine-tuning is a poor fit for data that changes often: every change would mean training again.",,,,,,,,,,,,,,,,,,,Borrador,
ajuste-fino,GRAFICO_FLUJO,5,,,,,,Define cómo es una buena respuesta,Define what a good answer looks like,Mejora el prompt,Improve the prompt,Agrega RAG si faltan datos,Add RAG if data is missing,Prueba ajuste fino si falla el estilo,Try fine-tuning if the style still fails,,,,,,,,,Borrador,
ajuste-fino,PANTALLA,6,hype,"Ya piensas como alguien que construye productos con IA: primero lo simple, después lo pesado. ¡A practicar!","You're already thinking like someone who builds AI products: simple first, heavy stuff later. Let's practice!",,,,,,,,,,,,,,,,,,,Borrador,
ajuste-fino,EJERCICIO,1,opcion-multiple,"Una farmacia quiere que su IA responda con los precios de hoy, que cambian cada día. ¿Qué conviene?","A pharmacy wants its AI to answer with today's prices, which change daily. What fits best?",,,Hacer ajuste fino todos los días,Fine-tune the model every day,RAG conectado a la lista de precios,RAG connected to the price list,Un prompt más largo sin los precios,A longer prompt without the prices,Cambiar de modelo cada semana,Switch models every week,,,,,2,Son datos que cambian seguido.,It's data that changes often.,,Borrador,
ajuste-fino,EJERCICIO,2,verdadero-falso,"Según la escalera, antes de pensar en ajuste fino deberías intentar mejorar el prompt.","According to the ladder, before thinking about fine-tuning you should try improving the prompt.",,,,,,,,,,,,,,,verdadero,La escalera va de lo barato a lo caro.,The ladder goes from cheap to expensive.,,Borrador,
ajuste-fino,EJERCICIO,3,completar-frase,Seguir entrenando un modelo ya hecho con muchos ejemplos tuyos se llama,Continuing to train an existing model on lots of your own examples is called,.,.,prompting,prompting,RAG,RAG,ajuste fino,fine-tuning,,,,,,,3,Recuerda al chef que aprende tu sazón.,Remember the chef learning your house style.,,Borrador,
ajuste-fino,EJERCICIO,4,ordenar-pasos,Ordena la escalera para adaptar una IA:,Put the ladder for adapting an AI in order:,,,Define cómo es una buena respuesta,Define what a good answer looks like,Mejora el prompt,Improve the prompt,Agrega RAG si faltan datos,Add RAG if data is missing,Prueba ajuste fino si falla el estilo,Try fine-tuning if the style still fails,,,,,,"Sin saber qué quieres, no puedes medir; lo más caro va de último.",Without knowing what you want you can't measure; the priciest step goes last.,,Borrador,
ajuste-fino,EJERCICIO,5,escribir-prompt,"Escribe un prompt con dos ejemplos de cómo quieres que la IA responda un mensaje de cliente, para lograr un formato fijo sin ajuste fino.","Write a prompt with two examples of how you want the AI to reply to a customer message, to get a fixed format without fine-tuning.",,,,,,,,,,,,,,,,Muestra los ejemplos con el mismo formato que esperas.,Show the examples in the exact format you expect.,,Borrador,
ajuste-fino,TAREA,,,"Inventa un negocio y una tarea repetitiva, como responder preguntas por WhatsApp. Pruébala en una IA gratuita con un prompt simple y luego con dos ejemplos dentro del prompt. Anota si el formato mejoró.","Make up a business and a repetitive task, like answering customer questions by text. Try it in a free AI with a simple prompt, then with two examples inside the prompt. Note whether the format improved.",,,,,,,,,,,,,,,,,,,Borrador,
modelos-abiertos-y-locales,LECCION,,como-se-construye,Modelos abiertos en tu computador,Open models on your own computer,"IA que descargas y usas sin internet: ventajas, costos y licencias.","AI you download and run offline: upsides, costs and licenses.",,,,,,,,,,,,,,,,210,Borrador,Escrita por Claude con datos a septiembre de 2026. Revisada por un revisor independiente.
modelos-abiertos-y-locales,PANTALLA,1,boot,"¿Una IA que funciona en tu computador, sin internet, incluso en el bus camino a la universidad? Existe. Hoy hablamos de modelos abiertos y de cómo correrlos en casa.","An AI that runs on your own computer, with no internet, even on the bus to class? It exists. Today we talk about open models and how to run them at home.",,,,,,,,,,,,,,,,,,,Borrador,
modelos-abiertos-y-locales,PANTALLA,2,leyendo,"Un modelo de pesos abiertos es uno cuyos archivos puedes descargar. Los pesos son las perillas internas que se ajustaron al entrenarlo. Cuando usas ChatGPT o Claude en la web, el modelo vive en los servidores de la empresa. Con uno abierto, vive en tu disco.","An open-weight model is one whose files you can download. The weights are the internal dials that got tuned during training. When you use ChatGPT or Claude on the web, the model lives on the company's servers. With an open one, it lives on your drive.",,,,,,,,,,,,,,,,,,,Borrador,
modelos-abiertos-y-locales,PANTALLA,3,online,"Familias con pesos abiertos: Llama de Meta, Gemma de Google, Qwen de Alibaba, Mistral y gpt-oss de OpenAI. Para usarlas sin programar hay apps gratuitas como Ollama y LM Studio. Ojo: ambas ofrecen también modelos en la nube; lo local es lo que descargas.","Some open-weight families: Meta's Llama, Google's Gemma, Alibaba's Qwen, Mistral and OpenAI's gpt-oss. To use them without coding there are free apps like Ollama and LM Studio. Heads up: both also offer cloud models; only what you download is local.",,,,,,,,,,,,,,,,,,,Borrador,Pantalla viva: revisar cada semana con el Radar IA.
modelos-abiertos-y-locales,GRAFICO_FLUJO,3,,,,,,Instala una app como Ollama o LM Studio,Install an app like Ollama or LM Studio,"En la app, elige un modelo que quepa en tu memoria","In the app, pick a model that fits in your memory",Descárgalo una vez,Download it once,"Úsalo, incluso sin internet","Use it, even offline",,,,,,,,,Borrador,
modelos-abiertos-y-locales,PANTALLA,4,info,Correrlo en casa tiene premios y costos:,Running it at home has rewards and costs:,,,,,,,,,,,,,,,,,,,Borrador,
modelos-abiertos-y-locales,GRAFICO_TABLA,4,,,,,,Ventaja,Upside,Desventaja,Downside,,,,,,,,,,,,,Borrador,
modelos-abiertos-y-locales,FILA,4,,,,,,Tus datos no salen del equipo,Your data stays on your device,Necesitas buena memoria y procesador,You need plenty of memory and a good processor,,,,,,,,,,,,,Borrador,
modelos-abiertos-y-locales,FILA,4,,,,,,Funciona sin internet,Works offline,Los que caben en un portátil suelen rendir menos que los grandes en la nube,Models that fit on a laptop usually trail the big cloud ones,,,,,,,,,,,,,Borrador,
modelos-abiertos-y-locales,FILA,4,,,,,,No pagas por token,No per-token fees,Tú instalas y actualizas todo,You install and update everything,,,,,,,,,,,,,Borrador,
modelos-abiertos-y-locales,PANTALLA,5,error,"Abierto no significa haz lo que quieras. Cada modelo trae una licencia. Algunos usan licencias permisivas: gpt-oss salió en agosto de 2025 con Apache 2.0. Otros, como Llama, tienen licencia propia con condiciones y una política de uso aceptable. Antes de usarlo en un negocio, léela.","Open doesn't mean anything goes. Every model comes with a license. Some use permissive ones: gpt-oss came out in August 2025 under Apache 2.0. Others, like Llama, have their own license with conditions and an acceptable use policy. Before using one in a business, read it.",,,,,,,,,,,,,,,,,,,Borrador,Pantalla viva: revisar cada semana con el Radar IA.
modelos-abiertos-y-locales,PANTALLA,6,hype,"Ahora sabes que la IA no solo vive en la nube: también puede vivir en tu escritorio, con sus reglas. ¡A practicar!","Now you know AI doesn't only live in the cloud: it can live on your desk too, with its own rules. Let's practice!",,,,,,,,,,,,,,,,,,,Borrador,
modelos-abiertos-y-locales,EJERCICIO,1,opcion-multiple,¿Cuál es una ventaja real de correr un modelo abierto en tu computador?,What's a real upside of running an open model on your computer?,,,Siempre es más inteligente que los de la nube,It's always smarter than cloud models,No necesita memoria ni buen procesador,It needs no memory or good processor,Tus datos no salen del equipo,Your data stays on your device,Nunca se equivoca,It never makes mistakes,,,,,3,Mira la columna de ventajas de la tabla.,Look at the upside column in the table.,,Borrador,
modelos-abiertos-y-locales,EJERCICIO,2,verdadero-falso,"Si un modelo tiene pesos abiertos, puedes usarlo para cualquier cosa sin leer su licencia.","If a model has open weights, you can use it for anything without reading its license.",,,,,,,,,,,,,,,falso,Recuerda el caso de Llama.,Remember the Llama example.,,Borrador,
modelos-abiertos-y-locales,EJERCICIO,3,completar-frase,"Las perillas internas de un modelo, que puedes descargar en un modelo abierto, se llaman","A model's internal dials, which you can download with an open model, are called",.,.,pesos,weights,tokens,tokens,prompts,prompts,,,,,,,1,Está en el nombre: modelos de ___ abiertos.,It's in the name: open-___ models.,,Borrador,
modelos-abiertos-y-locales,EJERCICIO,4,ordenar-pasos,Ordena cómo empiezas a usar un modelo local:,Put in order how you start using a local model:,,,Instala una app como Ollama o LM Studio,Install an app like Ollama or LM Studio,"En la app, elige un modelo que quepa en tu memoria","In the app, pick a model that fits in your memory",Descárgalo una vez,Download it once,"Úsalo, incluso sin internet","Use it, even offline",,,,,,Primero la app; no puedes descargar lo que aún no elegiste.,App first; you can't download what you haven't picked.,,Borrador,
modelos-abiertos-y-locales,EJERCICIO,5,escribir-prompt,Escribe un prompt para preguntarle a una IA qué modelo abierto pequeño podrías probar en un computador con 8 GB de memoria y qué licencia tiene.,Write a prompt asking an AI which small open model you could try on a computer with 8 GB of memory and what license it has.,,,,,,,,,,,,,,,,Pídele también el enlace oficial para verificar la licencia.,Also ask for the official link so you can check the license.,,Borrador,
modelos-abiertos-y-locales,TAREA,,,"Si tienes computador, instala Ollama o LM Studio, descarga un modelo pequeño y hazle la misma pregunta que a un chat en la nube. Si no, pídele a una IA gratuita que compare tres modelos abiertos y verifica sus licencias en la página oficial.","If you have a computer, install Ollama or LM Studio, download a small model and ask it the same question you'd ask a cloud chat. If not, ask a free AI to compare three open models and check their licenses on the official pages.",,,,,,,,,,,,,,,,,,,Borrador,
como-se-evalua-un-modelo,LECCION,,como-se-construye,¿Cómo se evalúa un modelo?,How do you evaluate a model?,"Benchmarks, arenas de votos y por qué tu propia prueba vale más.","Benchmarks, voting arenas and why your own test matters most.",,,,,,,,,,,,,,,,210,Borrador,Escrita por Claude con datos a septiembre de 2026. Revisada por un revisor independiente.
como-se-evalua-un-modelo,PANTALLA,1,boot,"Nuevo modelo, número uno en todas las pruebas. Lees eso cada mes. ¿Pero quién pone esas pruebas y qué te dicen de tu día a día? Hoy aprendes a leer esos anuncios con lupa, astronauta.","New model, number one on every test. You read that every month. But who writes those tests, and what do they tell you about your daily life? Today you learn to read those announcements with a magnifying glass, astronaut.",,,,,,,,,,,,,,,,,,,Borrador,
como-se-evalua-un-modelo,PANTALLA,2,leyendo,"Un benchmark es un examen estandarizado para IA: cientos o miles de preguntas con respuesta conocida, de matemáticas, código o cultura general. Todos los modelos presentan el mismo examen y se compara el puntaje. Sirve porque pone a todos en la misma cancha.","A benchmark is a standardized exam for AI: hundreds or thousands of questions with known answers, on math, code or general knowledge. Every model takes the same exam and the scores are compared. It's useful because it puts everyone on the same field.",,,,,,,,,,,,,,,,,,,Borrador,
como-se-evalua-un-modelo,PANTALLA,3,online,"La otra forma son las arenas de preferencia humana. En Arena (arena.ai, antes LMArena), escribes un prompt, dos modelos anónimos responden y votas por el mejor. Con millones de votos arman un ranking. Mide lo que la gente prefiere, que no siempre es lo más correcto.","The other approach is human preference arenas. On Arena (arena.ai, formerly LMArena), you write a prompt, two anonymous models answer and you vote for the better one. Millions of votes build a ranking. It measures what people prefer, which isn't always what's most correct.",,,,,,,,,,,,,,,,,,,Borrador,Pantalla viva: revisar cada semana con el Radar IA.
como-se-evalua-un-modelo,GRAFICO_TABLA,3,,,,,,Método,Method,Qué te dice,What it tells you,,,,,,,,,,,,,Borrador,
como-se-evalua-un-modelo,FILA,3,,,,,,Benchmark,Benchmark,Cuántas acierta en un examen fijo,How many it gets right on a fixed exam,,,,,,,,,,,,,Borrador,
como-se-evalua-un-modelo,FILA,3,,,,,,Arena,Arena,Qué respuesta prefiere la gente,Which answer people prefer,,,,,,,,,,,,,Borrador,
como-se-evalua-un-modelo,FILA,3,,,,,,Tu propia prueba,Your own test,Qué tan bien hace tu trabajo,How well it does your work,,,,,,,,,,,,,Borrador,
como-se-evalua-un-modelo,PANTALLA,4,error,"Hay una trampa: la contaminación de datos. Si las preguntas de un examen público terminan en los textos de entrenamiento, el modelo puede memorizar respuestas, como quien consiguió el examen antes. En 2024, con preguntas nuevas parecidas a un examen conocido de matemáticas, algunos modelos bajaron hasta 8 puntos porcentuales.","Here's a trap: data contamination. If a public exam's questions end up in the training text, the model can memorize answers, like a student who got the exam early. In 2024, with new questions similar to a well-known math exam, some models dropped by up to 8 percentage points.",,,,,,,,,,,,,,,,,,,Borrador,
como-se-evalua-un-modelo,PANTALLA,5,loading,Por eso un puntaje no cuenta toda la historia: ser el mejor en matemáticas no garantiza un buen correo en español. La prueba que más te dice es la tuya:,That's why a score doesn't tell the whole story: topping a math exam doesn't guarantee a good email in your language. The test that tells you the most is yours:,,,,,,,,,,,,,,,,,,,Borrador,
como-se-evalua-un-modelo,GRAFICO_FLUJO,5,,,,,,Elige 5 tareas reales tuyas,Pick 5 real tasks of yours,Dale el mismo prompt a cada modelo,Give each model the same prompt,Compara con criterios claros,Compare using clear criteria,Quédate con el que te sirve,Keep the one that works for you,,,,,,,,,Borrador,
